Source,Target,Type,Weight,Label
12247,15384,Undirected,1,14634
12247,16070,Undirected,1,14635
12247,12248,Undirected,1,14636
12247,12249,Undirected,1,14637
12247,4292,Undirected,1,14638
30448,6330,Undirected,1,14639
20467,26371,Undirected,1,14640
20467,20743,Undirected,1,14641
20467,20744,Undirected,1,14642
20467,20468,Undirected,1,14643
20467,20469,Undirected,1,14644
30446,3056,Undirected,1,14645
30446,9570,Undirected,1,14646
30436,30437,Undirected,1,14647
30436,9525,Undirected,1,14648
30437,9525,Undirected,1,14649
30434,30435,Undirected,1,14650
4050,4404,Undirected,1,14651
30428,30429,Undirected,1,14652
30428,30430,Undirected,1,14653
30429,30430,Undirected,1,14654
22043,29531,Undirected,1,14655
2867,30413,Undirected,1,14656
2867,30414,Undirected,1,14657
2867,4415,Undirected,1,14658
2867,2868,Undirected,1,14659
2867,448,Undirected,1,14660
30413,30414,Undirected,1,14661
16836,27330,Undirected,4,14662
16836,30399,Undirected,2,14663
16836,3003,Undirected,1,14664
16836,7760,Undirected,1,14665
16836,27331,Undirected,2,14666
16836,21677,Undirected,1,14667
16836,23733,Undirected,1,14668
16836,23734,Undirected,1,14669
16836,23735,Undirected,1,14670
16836,23736,Undirected,1,14671
16836,3930,Undirected,4,14672
16836,4230,Undirected,1,14673
16836,18591,Undirected,1,14674
16836,2061,Undirected,1,14675
16836,22081,Undirected,1,14676
16836,22325,Undirected,1,14677
16836,22326,Undirected,1,14678
16836,9187,Undirected,1,14679
16836,9779,Undirected,1,14680
16836,17574,Undirected,1,14681
16836,19354,Undirected,1,14682
16836,19355,Undirected,1,14683
16836,19488,Undirected,1,14684
16836,16955,Undirected,1,14685
16836,18574,Undirected,2,14686
16836,19415,Undirected,2,14687
16836,56,Undirected,1,14688
16836,8561,Undirected,1,14689
16836,18366,Undirected,1,14690
16836,3851,Undirected,1,14691
16836,5958,Undirected,1,14692
16836,18477,Undirected,1,14693
16836,6906,Undirected,1,14694
16836,17238,Undirected,1,14695
27330,30399,Undirected,2,14696
27330,27331,Undirected,2,14697
13189,30405,Undirected,1,14698
13189,3416,Undirected,1,14699
13189,13855,Undirected,1,14700
13189,2061,Undirected,1,14701
13189,13277,Undirected,1,14702
13189,16780,Undirected,1,14703
13189,16781,Undirected,1,14704
13189,2496,Undirected,1,14705
13189,9812,Undirected,1,14706
13189,8907,Undirected,1,14707
13189,9815,Undirected,1,14708
13189,13190,Undirected,1,14709
13189,8725,Undirected,1,14710
30405,3416,Undirected,1,14711
30403,30404,Undirected,1,14712
30403,3936,Undirected,1,14713
30404,3936,Undirected,1,14714
30402,5437,Undirected,1,14715
30402,9298,Undirected,1,14716
5437,9298,Undirected,1,14717
5437,603,Undirected,1,14718
5437,663,Undirected,1,14719
5437,5859,Undirected,1,14720
5437,7733,Undirected,1,14721
5437,5497,Undirected,1,14722
5437,9123,Undirected,1,14723
23736,27331,Undirected,2,14724
23736,30382,Undirected,2,14725
23736,3930,Undirected,1,14726
27331,30382,Undirected,2,14727
30389,48,Undirected,1,14728
24314,25867,Undirected,1,14729
612,8828,Undirected,1,14730
612,933,Undirected,1,14731
612,6437,Undirected,1,14732
612,944,Undirected,1,14733
612,613,Undirected,1,14734
8828,933,Undirected,1,14735
8828,9616,Undirected,1,14736
8828,9930,Undirected,1,14737
8828,9824,Undirected,1,14738
8828,9825,Undirected,1,14739
29276,797,Undirected,1,14740
29276,29278,Undirected,1,14741
29276,29279,Undirected,1,14742
29276,29280,Undirected,1,14743
29276,8704,Undirected,1,14744
29659,30372,Undirected,1,14745
29659,30373,Undirected,1,14746
29659,29660,Undirected,1,14747
30372,30373,Undirected,1,14748
20238,30825,Undirected,1,14749
20238,30827,Undirected,1,14750
20238,20239,Undirected,1,14751
20238,20240,Undirected,1,14752
20238,20241,Undirected,1,14753
20238,20242,Undirected,1,14754
20238,20243,Undirected,1,14755
20238,20244,Undirected,1,14756
30825,30827,Undirected,1,14757
30357,30358,Undirected,1,14758
30357,30359,Undirected,1,14759
30358,30359,Undirected,1,14760
30354,30355,Undirected,1,14761
26094,30344,Undirected,1,14762
20549,26687,Undirected,1,14763
20549,3878,Undirected,1,14764
20549,8786,Undirected,1,14765
22280,30332,Undirected,1,14766
22280,30333,Undirected,1,14767
30332,30333,Undirected,1,14768
17870,7733,Undirected,1,14769
17870,6864,Undirected,1,14770
17870,7536,Undirected,1,14771
14800,25330,Undirected,1,14772
14800,28867,Undirected,1,14773
14800,16502,Undirected,1,14774
14800,27289,Undirected,1,14775
21817,23049,Undirected,1,14776
21817,23952,Undirected,1,14777
21817,24112,Undirected,1,14778
21817,24619,Undirected,1,14779
21817,24620,Undirected,1,14780
21817,24621,Undirected,1,14781
21817,24622,Undirected,1,14782
21817,24623,Undirected,1,14783
21817,21818,Undirected,1,14784
18575,30301,Undirected,2,14785
18575,30302,Undirected,2,14786
18575,24048,Undirected,1,14787
30301,30302,Undirected,2,14788
26113,30277,Undirected,1,14789
27372,31284,Undirected,1,14790
27372,6331,Undirected,1,14791
27372,9482,Undirected,1,14792
31284,6331,Undirected,1,14793
31284,9482,Undirected,1,14794
6331,9482,Undirected,1,14795
6331,7854,Undirected,1,14796
6331,6907,Undirected,1,14797
6331,739,Undirected,1,14798
6331,6963,Undirected,1,14799
6331,7132,Undirected,1,14800
6331,9412,Undirected,1,14801
6331,9627,Undirected,1,14802
6331,679,Undirected,1,14803
6331,7822,Undirected,1,14804
30271,30272,Undirected,1,14805
30271,30273,Undirected,1,14806
30265,30266,Undirected,1,14807
30265,30267,Undirected,1,14808
30266,30267,Undirected,1,14809
26024,30256,Undirected,1,14810
26024,30257,Undirected,1,14811
26024,26291,Undirected,1,14812
26024,26292,Undirected,1,14813
26024,26293,Undirected,1,14814
30256,30257,Undirected,1,14815
30249,30250,Undirected,1,14816
30249,30251,Undirected,1,14817
30250,30251,Undirected,1,14818
2753,48,Undirected,1,14819
2753,5888,Undirected,1,14820
2753,5300,Undirected,1,14821
2753,945,Undirected,1,14822
2753,946,Undirected,1,14823
2753,37,Undirected,1,14824
2753,8439,Undirected,1,14825
2753,8704,Undirected,1,14826
2753,71,Undirected,1,14827
2753,4761,Undirected,1,14828
2753,690,Undirected,1,14829
2753,296,Undirected,1,14830
2753,2754,Undirected,1,14831
2753,537,Undirected,1,14832
21068,22717,Undirected,1,14833
21068,25676,Undirected,1,14834
21068,26619,Undirected,1,14835
21068,27322,Undirected,1,14836
21068,23910,Undirected,1,14837
21068,21698,Undirected,1,14838
21068,25258,Undirected,1,14839
21068,22013,Undirected,1,14840
21068,5219,Undirected,1,14841
21068,8834,Undirected,1,14842
31297,31298,Undirected,1,14843
14806,30229,Undirected,1,14844
14407,23720,Undirected,1,14845
14407,30225,Undirected,1,14846
14407,3223,Undirected,1,14847
1083,1145,Undirected,1,14848
1083,9298,Undirected,1,14849
1083,2840,Undirected,1,14850
1083,461,Undirected,1,14851
1083,1961,Undirected,1,14852
1083,22721,Undirected,1,14853
1083,23010,Undirected,1,14854
1083,23011,Undirected,1,14855
1083,23012,Undirected,1,14856
1083,387,Undirected,1,14857
1083,2746,Undirected,3,14858
1083,663,Undirected,4,14859
1083,11788,Undirected,1,14860
1083,411,Undirected,1,14861
1083,9187,Undirected,1,14862
1083,1139,Undirected,1,14863
1083,1176,Undirected,1,14864
1083,119,Undirected,1,14865
1083,2261,Undirected,1,14866
1083,71,Undirected,1,14867
1083,520,Undirected,1,14868
1083,7873,Undirected,1,14869
1083,7557,Undirected,1,14870
1083,1440,Undirected,1,14871
1083,2988,Undirected,1,14872
1083,3723,Undirected,1,14873
1083,462,Undirected,1,14874
1083,934,Undirected,1,14875
1083,5579,Undirected,1,14876
1145,9298,Undirected,1,14877
1145,1208,Undirected,2,14878
1145,2043,Undirected,1,14879
1145,2405,Undirected,1,14880
1145,36,Undirected,1,14881
1145,2209,Undirected,1,14882
1145,5320,Undirected,1,14883
1145,1146,Undirected,1,14884
1145,1147,Undirected,1,14885
22579,22581,Undirected,1,14886
22579,30212,Undirected,1,14887
12957,30210,Undirected,1,14888
12957,30211,Undirected,1,14889
12957,16638,Undirected,1,14890
12957,16639,Undirected,1,14891
12957,196,Undirected,1,14892
12957,198,Undirected,1,14893
30210,30211,Undirected,1,14894
30201,30202,Undirected,1,14895
28910,28954,Undirected,1,14896
28910,29024,Undirected,1,14897
28910,29093,Undirected,2,14898
28910,29088,Undirected,1,14899
28910,29087,Undirected,1,14900
28910,28996,Undirected,2,14901
28910,28961,Undirected,2,14902
28910,29004,Undirected,1,14903
28910,28927,Undirected,1,14904
28910,28944,Undirected,1,14905
28910,28912,Undirected,2,14906
28910,28922,Undirected,4,14907
28910,7500,Undirected,1,14908
28910,28939,Undirected,1,14909
28910,28923,Undirected,1,14910
28910,28913,Undirected,1,14911
28910,28911,Undirected,1,14912
1264,1644,Undirected,1,14913
1264,2491,Undirected,1,14914
1264,4451,Undirected,1,14915
1264,165,Undirected,1,14916
1264,166,Undirected,1,14917
1264,2610,Undirected,1,14918
1264,1297,Undirected,1,14919
1264,1265,Undirected,1,14920
1644,2491,Undirected,1,14921
1644,4451,Undirected,1,14922
1644,309,Undirected,3,14923
1644,4527,Undirected,1,14924
1644,621,Undirected,1,14925
30186,30188,Undirected,1,14926
30186,30189,Undirected,1,14927
30186,3659,Undirected,1,14928
30186,535,Undirected,1,14929
30188,30189,Undirected,1,14930
30188,3659,Undirected,1,14931
30188,535,Undirected,1,14932
30189,3659,Undirected,1,14933
30189,535,Undirected,1,14934
19699,19993,Undirected,1,14935
19699,28647,Undirected,1,14936
19699,350,Undirected,1,14937
19699,28922,Undirected,1,14938
19699,29526,Undirected,1,14939
19699,27557,Undirected,1,14940
19699,27558,Undirected,1,14941
19699,2678,Undirected,1,14942
19993,28647,Undirected,1,14943
19993,350,Undirected,1,14944
19993,19994,Undirected,1,14945
28647,350,Undirected,1,14946
28647,29681,Undirected,1,14947
28647,29980,Undirected,1,14948
28647,28648,Undirected,1,14949
30174,30175,Undirected,1,14950
24302,28508,Undirected,1,14951
24302,28739,Undirected,1,14952
24302,28526,Undirected,1,14953
28922,29526,Undirected,1,14954
28922,29993,Undirected,1,14955
28922,30152,Undirected,1,14956
28922,29174,Undirected,1,14957
28922,29139,Undirected,1,14958
28922,29118,Undirected,1,14959
28922,29098,Undirected,1,14960
28922,29092,Undirected,1,14961
28922,29057,Undirected,1,14962
28922,29059,Undirected,3,14963
28922,29023,Undirected,2,14964
28922,29002,Undirected,1,14965
28922,29004,Undirected,1,14966
28922,29049,Undirected,1,14967
28922,29038,Undirected,1,14968
28922,29047,Undirected,1,14969
28922,28927,Undirected,2,14970
28922,29042,Undirected,1,14971
28922,28998,Undirected,2,14972
28922,28939,Undirected,1,14973
28922,28996,Undirected,1,14974
28922,7500,Undirected,1,14975
28922,28923,Undirected,1,14976
286,30092,Undirected,1,14977
286,30167,Undirected,1,14978
286,28842,Undirected,1,14979
286,28881,Undirected,1,14980
286,28807,Undirected,1,14981
286,287,Undirected,1,14982
30092,30167,Undirected,1,14983
28874,30171,Undirected,1,14984
28874,29319,Undirected,1,14985
28874,29322,Undirected,1,14986
28874,28875,Undirected,1,14987
28874,28876,Undirected,1,14988
13570,30167,Undirected,1,14989
13570,30168,Undirected,1,14990
13570,28851,Undirected,1,14991
13570,29528,Undirected,1,14992
13570,3557,Undirected,1,14993
13570,5258,Undirected,1,14994
13570,8511,Undirected,1,14995
13570,13571,Undirected,1,14996
13570,13572,Undirected,1,14997
13570,13573,Undirected,1,14998
13570,13574,Undirected,1,14999
13570,8651,Undirected,1,15000
30167,30168,Undirected,1,15001
1236,28722,Undirected,1,15002
1236,30166,Undirected,1,15003
1236,2718,Undirected,1,15004
1236,29320,Undirected,1,15005
1236,29327,Undirected,1,15006
1236,28791,Undirected,1,15007
1236,3769,Undirected,2,15008
1236,29190,Undirected,1,15009
1236,29191,Undirected,1,15010
1236,28842,Undirected,1,15011
1236,6746,Undirected,1,15012
1236,28739,Undirected,1,15013
1236,5161,Undirected,2,15014
1236,28630,Undirected,2,15015
1236,28668,Undirected,1,15016
1236,28643,Undirected,1,15017
1236,3013,Undirected,1,15018
1236,28334,Undirected,1,15019
1236,28621,Undirected,1,15020
1236,1368,Undirected,1,15021
1236,2135,Undirected,1,15022
1236,1264,Undirected,1,15023
1236,1265,Undirected,1,15024
1236,504,Undirected,1,15025
28722,30166,Undirected,1,15026
28722,29327,Undirected,1,15027
28484,28744,Undirected,1,15028
28484,30157,Undirected,1,15029
28484,28509,Undirected,2,15030
28484,28554,Undirected,1,15031
28484,28574,Undirected,1,15032
28484,28495,Undirected,3,15033
28484,28489,Undirected,1,15034
28484,28522,Undirected,1,15035
28484,790,Undirected,1,15036
28484,28496,Undirected,1,15037
28744,30157,Undirected,1,15038
28744,29379,Undirected,1,15039
28744,29396,Undirected,1,15040
28702,29426,Undirected,1,15041
28702,30157,Undirected,1,15042
29426,30157,Undirected,1,15043
29426,29608,Undirected,1,15044
29426,29609,Undirected,1,15045
29426,4549,Undirected,1,15046
29993,30152,Undirected,1,15047
30150,30151,Undirected,1,15048
29681,30103,Undirected,2,15049
29681,30131,Undirected,1,15050
29681,30104,Undirected,1,15051
29681,29980,Undirected,1,15052
30103,30131,Undirected,1,15053
30103,30104,Undirected,1,15054
30117,30118,Undirected,1,15055
30117,7053,Undirected,1,15056
30118,7053,Undirected,1,15057
29135,30114,Undirected,1,15058
29522,30100,Undirected,1,15059
29522,7053,Undirected,1,15060
30100,7053,Undirected,1,15061
14347,30099,Undirected,1,15062
14347,6169,Undirected,1,15063
14347,2718,Undirected,1,15064
14347,29214,Undirected,1,15065
14347,35,Undirected,1,15066
14347,1931,Undirected,1,15067
14347,28795,Undirected,1,15068
30099,6169,Undirected,1,15069
29672,30091,Undirected,1,15070
29672,29980,Undirected,1,15071
29672,29673,Undirected,1,15072
28763,29158,Undirected,1,15073
28763,29773,Undirected,1,15074
28763,29014,Undirected,1,15075
28763,6169,Undirected,2,15076
28763,537,Undirected,1,15077
28763,29526,Undirected,1,15078
28763,29530,Undirected,1,15079
28763,28939,Undirected,1,15080
28763,28764,Undirected,1,15081
29158,29773,Undirected,1,15082
29158,29765,Undirected,1,15083
28857,790,Undirected,1,15084
28857,29101,Undirected,1,15085
28857,29195,Undirected,1,15086
28857,29216,Undirected,1,15087
28857,35,Undirected,1,15088
28857,29203,Undirected,1,15089
28857,566,Undirected,1,15090
4305,6169,Undirected,1,15091
4305,671,Undirected,2,15092
4305,7053,Undirected,2,15093
4305,4306,Undirected,1,15094
6169,671,Undirected,2,15095
28526,28687,Undirected,1,15096
28526,29098,Undirected,1,15097
28526,28574,Undirected,1,15098
28526,28824,Undirected,1,15099
28526,28922,Undirected,1,15100
28526,7612,Undirected,1,15101
28687,29098,Undirected,1,15102
28687,29319,Undirected,1,15103
28687,29322,Undirected,1,15104
28687,3643,Undirected,2,15105
28687,29108,Undirected,1,15106
30052,6169,Undirected,1,15107
30052,671,Undirected,1,15108
2848,28763,Undirected,1,15109
2848,6169,Undirected,1,15110
2848,7652,Undirected,1,15111
2848,3470,Undirected,2,15112
2848,8633,Undirected,2,15113
2848,9298,Undirected,1,15114
2848,9300,Undirected,1,15115
2848,5017,Undirected,1,15116
2848,2932,Undirected,1,15117
2848,9013,Undirected,1,15118
2848,509,Undirected,1,15119
29190,29673,Undirected,2,15120
29190,30052,Undirected,1,15121
29190,29680,Undirected,1,15122
29190,29681,Undirected,1,15123
29190,29672,Undirected,1,15124
29190,29191,Undirected,2,15125
29190,29230,Undirected,1,15126
29190,29210,Undirected,1,15127
29190,566,Undirected,1,15128
29673,30052,Undirected,1,15129
28719,28763,Undirected,1,15130
28719,5161,Undirected,1,15131
1441,17396,Undirected,1,15132
1441,29773,Undirected,1,15133
17396,29773,Undirected,1,15134
17396,28477,Undirected,1,15135
17396,28500,Undirected,1,15136
17396,2043,Undirected,1,15137
17396,8633,Undirected,1,15138
17396,8636,Undirected,1,15139
17396,8639,Undirected,1,15140
17396,9571,Undirected,1,15141
28824,4305,Undirected,1,15142
28824,7053,Undirected,1,15143
28824,28840,Undirected,1,15144
28824,6079,Undirected,1,15145
28824,28825,Undirected,1,15146
28576,7053,Undirected,1,15147
28576,28577,Undirected,1,15148
28576,7612,Undirected,1,15149
537,6169,Undirected,1,15150
29970,29980,Undirected,1,15151
29970,30017,Undirected,1,15152
29980,30017,Undirected,1,15153
18005,21189,Undirected,1,15154
18005,2718,Undirected,1,15155
18005,29672,Undirected,1,15156
18005,29980,Undirected,1,15157
18005,29531,Undirected,1,15158
18005,7053,Undirected,1,15159
18005,2408,Undirected,1,15160
29987,671,Undirected,1,15161
23702,29954,Undirected,1,15162
23702,29955,Undirected,1,15163
23702,29956,Undirected,1,15164
23702,2977,Undirected,1,15165
23702,3547,Undirected,1,15166
23702,8652,Undirected,1,15167
29954,29955,Undirected,1,15168
29954,29956,Undirected,1,15169
29955,29956,Undirected,1,15170
21784,29940,Undirected,1,15171
21784,29941,Undirected,1,15172
29940,29941,Undirected,1,15173
13051,25535,Undirected,1,15174
13051,29922,Undirected,1,15175
13051,29924,Undirected,1,15176
13051,13311,Undirected,1,15177
13051,16476,Undirected,1,15178
13051,463,Undirected,1,15179
13051,8651,Undirected,1,15180
13051,9872,Undirected,1,15181
25535,29922,Undirected,1,15182
25535,29924,Undirected,1,15183
29922,29924,Undirected,1,15184
29908,29909,Undirected,1,15185
29908,29911,Undirected,1,15186
29909,29911,Undirected,1,15187
23723,29906,Undirected,1,15188
23723,6598,Undirected,1,15189
23723,26023,Undirected,1,15190
23723,26024,Undirected,1,15191
23723,26291,Undirected,1,15192
23723,26292,Undirected,1,15193
23723,26293,Undirected,1,15194
23723,5713,Undirected,1,15195
29899,29901,Undirected,1,15196
29899,29903,Undirected,1,15197
29901,29903,Undirected,1,15198
29881,29883,Undirected,1,15199
29881,29884,Undirected,1,15200
29881,29885,Undirected,1,15201
29881,29886,Undirected,1,15202
29881,29888,Undirected,1,15203
29883,29884,Undirected,1,15204
29883,29885,Undirected,1,15205
29883,29886,Undirected,1,15206
29883,29888,Undirected,1,15207
29884,29885,Undirected,1,15208
29884,29886,Undirected,1,15209
29884,29888,Undirected,1,15210
29885,29886,Undirected,1,15211
29885,29888,Undirected,1,15212
29886,29888,Undirected,1,15213
1065,1103,Undirected,2,15214
1065,3878,Undirected,1,15215
1065,586,Undirected,2,15216
1065,6331,Undirected,2,15217
1065,11789,Undirected,1,15218
1065,809,Undirected,1,15219
1065,19301,Undirected,1,15220
1065,3168,Undirected,1,15221
1065,18372,Undirected,1,15222
1065,19220,Undirected,1,15223
1065,13814,Undirected,1,15224
1065,7933,Undirected,1,15225
1065,2530,Undirected,1,15226
1065,6963,Undirected,1,15227
1065,13960,Undirected,1,15228
1065,13961,Undirected,1,15229
1065,14162,Undirected,1,15230
1065,2877,Undirected,1,15231
1065,13741,Undirected,1,15232
1065,7182,Undirected,1,15233
1065,2246,Undirected,1,15234
1065,3003,Undirected,1,15235
1065,3955,Undirected,1,15236
1065,8710,Undirected,1,15237
1065,1102,Undirected,1,15238
1065,3712,Undirected,1,15239
1065,4356,Undirected,1,15240
1065,5483,Undirected,1,15241
1065,585,Undirected,1,15242
1065,7854,Undirected,1,15243
1065,8558,Undirected,1,15244
1065,4562,Undirected,1,15245
1065,7138,Undirected,1,15246
1065,4512,Undirected,1,15247
1065,2153,Undirected,1,15248
1065,4834,Undirected,1,15249
586,6331,Undirected,1,15250
586,6055,Undirected,1,15251
586,756,Undirected,1,15252
586,9187,Undirected,1,15253
586,6820,Undirected,1,15254
586,6822,Undirected,1,15255
586,6823,Undirected,1,15256
29872,29874,Undirected,1,15257
21,4022,Undirected,1,15258
21,5497,Undirected,1,15259
21,28922,Undirected,1,15260
21,29118,Undirected,1,15261
21,5161,Undirected,1,15262
21,6746,Undirected,1,15263
21,22,Undirected,1,15264
21,23,Undirected,1,15265
16356,197,Undirected,1,15266
16356,2016,Undirected,1,15267
16356,29867,Undirected,1,15268
16356,6331,Undirected,1,15269
16356,7854,Undirected,1,15270
16356,22167,Undirected,1,15271
16356,238,Undirected,1,15272
16356,2589,Undirected,1,15273
16356,4439,Undirected,1,15274
16356,71,Undirected,1,15275
16356,8251,Undirected,1,15276
16356,20951,Undirected,1,15277
16356,2814,Undirected,1,15278
16356,4903,Undirected,1,15279
16356,16673,Undirected,1,15280
16356,19108,Undirected,1,15281
16356,16358,Undirected,1,15282
16356,9141,Undirected,1,15283
29867,6331,Undirected,1,15284
29867,7854,Undirected,1,15285
13318,19879,Undirected,1,15286
13318,14013,Undirected,2,15287
13318,26474,Undirected,1,15288
13318,5512,Undirected,1,15289
13318,9346,Undirected,1,15290
13318,13875,Undirected,1,15291
13318,23360,Undirected,1,15292
13318,27623,Undirected,1,15293
13318,27624,Undirected,1,15294
13318,22073,Undirected,1,15295
13318,15985,Undirected,2,15296
13318,22739,Undirected,1,15297
13318,14519,Undirected,1,15298
13318,22790,Undirected,1,15299
13318,22791,Undirected,1,15300
13318,22936,Undirected,1,15301
13318,22747,Undirected,1,15302
13318,20012,Undirected,1,15303
13318,20013,Undirected,1,15304
13318,15731,Undirected,1,15305
13318,17411,Undirected,1,15306
13318,17569,Undirected,1,15307
13318,2282,Undirected,1,15308
6055,756,Undirected,1,15309
6055,7614,Undirected,1,15310
29841,3139,Undirected,1,15311
7085,8039,Undirected,1,15312
7085,7873,Undirected,1,15313
7085,7086,Undirected,1,15314
7085,7087,Undirected,1,15315
7085,7088,Undirected,1,15316
26787,4829,Undirected,1,15317
26787,27366,Undirected,1,15318
26787,26788,Undirected,1,15319
29815,4834,Undirected,1,15320
29815,8394,Undirected,1,15321
1856,29337,Undirected,3,15322
1856,29540,Undirected,1,15323
1856,350,Undirected,2,15324
1856,29526,Undirected,1,15325
1856,29476,Undirected,2,15326
1856,29322,Undirected,1,15327
1856,29522,Undirected,1,15328
1856,2166,Undirected,2,15329
1856,29401,Undirected,1,15330
1856,29516,Undirected,1,15331
1856,29517,Undirected,1,15332
1856,29376,Undirected,1,15333
1856,29113,Undirected,1,15334
1856,29478,Undirected,2,15335
1856,29481,Undirected,1,15336
1856,3769,Undirected,1,15337
1856,29016,Undirected,1,15338
1856,29466,Undirected,1,15339
1856,29365,Undirected,1,15340
1856,28862,Undirected,1,15341
1856,28856,Undirected,1,15342
1856,5161,Undirected,1,15343
1856,1857,Undirected,1,15344
1931,29102,Undirected,1,15345
1931,29806,Undirected,1,15346
1931,28750,Undirected,1,15347
1931,29078,Undirected,1,15348
1931,28598,Undirected,1,15349
1931,28878,Undirected,1,15350
1931,28719,Undirected,1,15351
1931,5161,Undirected,1,15352
1931,28795,Undirected,1,15353
1931,5579,Undirected,1,15354
1931,84,Undirected,2,15355
1931,4797,Undirected,1,15356
1931,5327,Undirected,1,15357
1931,5437,Undirected,1,15358
1931,3684,Undirected,1,15359
1931,3685,Undirected,1,15360
1931,275,Undirected,1,15361
1931,2848,Undirected,1,15362
1931,1932,Undirected,1,15363
1931,901,Undirected,1,15364
29102,29806,Undirected,1,15365
29102,3280,Undirected,1,15366
2166,2840,Undirected,1,15367
2166,4741,Undirected,1,15368
2166,5714,Undirected,1,15369
2166,29093,Undirected,1,15370
2166,29401,Undirected,11,15371
2166,3769,Undirected,4,15372
2166,28693,Undirected,1,15373
2166,29327,Undirected,1,15374
2166,29471,Undirected,1,15375
2166,29337,Undirected,1,15376
2166,29376,Undirected,1,15377
2166,29090,Undirected,1,15378
2166,2991,Undirected,3,15379
2166,29415,Undirected,1,15380
2166,28503,Undirected,1,15381
2166,29406,Undirected,1,15382
2166,29379,Undirected,2,15383
2166,29365,Undirected,1,15384
2166,28712,Undirected,1,15385
2166,29318,Undirected,1,15386
28749,29773,Undirected,1,15387
28749,28750,Undirected,1,15388
28749,5161,Undirected,1,15389
29770,29771,Undirected,1,15390
29770,7826,Undirected,1,15391
29771,7826,Undirected,1,15392
29767,29767,Undirected,1,15393
29767,7053,Undirected,4,15394
10704,1355,Undirected,1,15395
10704,23334,Undirected,1,15396
10704,821,Undirected,1,15397
10704,13991,Undirected,1,15398
10704,21116,Undirected,1,15399
10704,24913,Undirected,1,15400
10704,25415,Undirected,1,15401
10704,79,Undirected,1,15402
10704,26031,Undirected,1,15403
10704,3596,Undirected,1,15404
10704,10705,Undirected,1,15405
10704,13093,Undirected,1,15406
10704,2916,Undirected,1,15407
10704,5622,Undirected,1,15408
25411,25412,Undirected,1,15409
24291,27138,Undirected,1,15410
24291,29756,Undirected,1,15411
13973,26761,Undirected,2,15412
13973,16235,Undirected,1,15413
13973,13974,Undirected,1,15414
13973,7739,Undirected,1,15415
28270,29701,Undirected,1,15416
28270,29702,Undirected,1,15417
28270,2867,Undirected,1,15418
29701,29702,Undirected,1,15419
29694,29695,Undirected,1,15420
29694,29696,Undirected,1,15421
29695,29696,Undirected,1,15422
28644,29688,Undirected,1,15423
28644,29689,Undirected,1,15424
28644,5161,Undirected,1,15425
29688,29689,Undirected,1,15426
29680,29681,Undirected,1,15427
671,7053,Undirected,1,15428
29584,29585,Undirected,1,15429
29584,9529,Undirected,1,15430
29585,9529,Undirected,1,15431
14854,29560,Undirected,1,15432
14854,29582,Undirected,1,15433
14854,340,Undirected,1,15434
14854,5019,Undirected,1,15435
14854,6990,Undirected,1,15436
14854,9553,Undirected,1,15437
29560,29582,Undirected,1,15438
29560,29561,Undirected,1,15439
29061,29579,Undirected,1,15440
29061,29580,Undirected,1,15441
1897,29550,Undirected,2,15442
1897,29574,Undirected,1,15443
1897,29551,Undirected,1,15444
29550,29574,Undirected,1,15445
29550,29551,Undirected,1,15446
29555,29563,Undirected,1,15447
29555,29572,Undirected,1,15448
29555,29556,Undirected,1,15449
29555,29557,Undirected,1,15450
29563,29572,Undirected,1,15451
29563,29564,Undirected,1,15452
29559,29565,Undirected,2,15453
29559,29568,Undirected,1,15454
29559,29566,Undirected,1,15455
29559,29560,Undirected,1,15456
29559,29561,Undirected,1,15457
29565,29568,Undirected,1,15458
29565,29566,Undirected,1,15459
28969,29563,Undirected,1,15460
28969,29564,Undirected,1,15461
28969,28970,Undirected,1,15462
28969,28971,Undirected,1,15463
29556,29557,Undirected,1,15464
29093,29401,Undirected,1,15465
29093,566,Undirected,1,15466
18804,29533,Undirected,1,15467
18804,29474,Undirected,1,15468
18804,29536,Undirected,1,15469
18804,29327,Undirected,1,15470
18804,29504,Undirected,1,15471
18804,29376,Undirected,1,15472
18804,29318,Undirected,1,15473
18804,29491,Undirected,1,15474
18804,6329,Undirected,1,15475
29546,29547,Undirected,1,15476
29546,7505,Undirected,1,15477
29547,7505,Undirected,1,15478
29327,29474,Undirected,2,15479
29327,29544,Undirected,1,15480
29327,29476,Undirected,2,15481
29327,29537,Undirected,1,15482
29327,29533,Undirected,1,15483
29327,29504,Undirected,3,15484
29327,29531,Undirected,1,15485
29327,29511,Undirected,1,15486
29327,29454,Undirected,1,15487
29327,810,Undirected,1,15488
29327,29475,Undirected,1,15489
29327,29453,Undirected,1,15490
29327,29365,Undirected,1,15491
29327,29450,Undirected,1,15492
29327,29447,Undirected,1,15493
29327,29448,Undirected,1,15494
29327,29337,Undirected,2,15495
29327,29440,Undirected,1,15496
29327,29370,Undirected,1,15497
29327,29338,Undirected,2,15498
29327,29380,Undirected,1,15499
29327,3769,Undirected,2,15500
29327,29357,Undirected,1,15501
29327,29356,Undirected,1,15502
29327,29350,Undirected,1,15503
29474,29544,Undirected,1,15504
29474,29536,Undirected,1,15505
29474,29533,Undirected,1,15506
13698,29526,Undirected,1,15507
13698,29506,Undirected,1,15508
13698,2166,Undirected,1,15509
13698,29471,Undirected,1,15510
13698,29337,Undirected,1,15511
13698,29357,Undirected,1,15512
13698,1421,Undirected,1,15513
